,SOL,AMBIENT_TEMP_min,AMBIENT_TEMP_max,PRESSURE_min,PRESSURE_max,VOLUME_MIXING_RATIO_min,VOLUME_MIXING_RATIO_max,LOCAL_RELATIVE_HUMIDITY_min,LOCAL_RELATIVE_HUMIDITY_max,MARS_MONTH,MARS_YEAR,MARS_SOL_IN_MONTH
1845,1912,194.9,250.11,750.85,805.53,54.23,1086.19,1.32,48.05,34,2,42
1846,1913,192.66,249.16,748.31,803.49,45.39,1131.59,1.29,55.28,34,2,43
1847,1914,194.9,249.4,748.26,802.51,50.08,1174.5,1.27,54.1,34,2,44
1848,1915,195.53,248.6,747.09,801.54,50.28,1038.94,1.33,47.9,34,2,45
1849,1916,193.53,253.32,744.9,800.02,41.71,1559.97,1.34,49.0,34,2,46
1850,1917,192.17,249.42,744.03,798.65,50.11,1297.8,1.57,70.49,34,2,47
1851,1918,195.18,249.02,745.49,797.84,53.42,1257.46,1.53,54.24,34,2,48
1852,1919,194.86,248.39,743.14,797.31,46.98,1462.79,1.32,60.84,34,2,49
1853,1920,193.2,244.92,740.69,793.63,49.95,1716.0,1.24,71.84,34,2,50
1854,1921,195.64,247.72,740.96,794.82,39.08,1813.59,1.18,58.98,34,2,51
1855,1922,193.58,250.61,739.29,793.2,52.65,1665.78,1.2,54.92,34,2,52
1856,1923,193.33,246.49,738.31,791.06,45.25,1701.34,1.15,51.9,34,2,53
1857,1924,195.39,247.98,736.47,791.19,49.04,1767.46,1.13,55.11,34,2,54
1858,1925,194.58,250.69,736.61,791.4,46.67,1960.71,1.04,57.01,35,2,0
1859,1926,193.69,250.08,735.6,787.91,52.55,1937.52,1.0,64.67,35,2,1
1860,1927,193.66,253.25,734.2,787.35,51.49,2353.36,1.12,50.57,35,2,2
1861,1928,193.35,250.46,733.31,787.12,57.72,2011.69,1.26,60.13,35,2,3
1862,1929,195.35,246.3,733.09,786.38,54.47,1980.97,1.18,54.16,35,2,4
1863,1930,194.15,252.57,730.89,783.65,41.69,1788.18,1.19,57.83,35,2,5
1864,1931,196.27,252.59,729.71,782.95,55.43,2078.86,1.14,57.47,35,2,6
1865,1932,196.87,251.66,728.81,782.88,43.06,2011.14,1.07,51.19,35,2,7
1866,1933,195.25,246.42,727.84,782.76,40.47,1668.86,1.12,50.04,35,2,8
1867,1934,194.17,243.7,725.94,780.29,57.83,1788.2,1.08,47.03,35,2,9
1868,1935,192.79,248.92,725.31,781.05,55.96,2310.87,0.96,43.11,35,2,10
1869,1936,195.12,248.95,724.13,777.52,53.14,2073.02,0.92,41.31,35,2,11
1870,1937,194.27,252.9,723.61,780.2,46.97,3148.31,0.96,62.92,35,2,12
1871,1938,195.94,251.94,723.11,777.01,45.75,3201.52,1.07,46.12,35,2,13
1872,1939,195.31,255.16,722.35,776.8,48.58,2417.22,1.04,43.76,35,2,14
1873,1940,195.2,252.45,719.55,775.4,47.2,1951.72,1.11,41.46,35,2,15
1874,1941,194.95,258.0,719.52,774.28,50.23,2333.25,0.97,51.0,35,2,16
1875,1942,195.87,250.24,719.16,773.25,61.6,1317.17,1.35,47.81,35,2,17
1876,1943,193.37,248.08,718.64,772.24,51.03,1197.31,1.34,65.11,35,2,18
1877,1944,196.09,251.31,716.89,771.23,48.35,1272.24,1.26,47.15,35,2,19
1878,1945,197.0,252.03,714.9,771.76,51.8,1448.57,1.2,55.12,35,2,20
1879,1946,196.15,251.48,713.72,770.48,53.81,1289.94,1.24,49.02,35,2,21
1880,1947,194.11,258.96,714.04,768.75,43.35,1775.39,1.25,52.54,35,2,22
1881,1948,196.2,252.96,711.41,766.95,49.8,1607.85,1.41,36.8,35,2,23
1882,1949,195.84,252.56,710.3,766.99,51.39,1733.81,1.31,44.02,35,2,24
1883,1950,194.81,253.16,708.97,767.72,48.7,1677.52,1.22,45.63,35,2,25
1884,1951,196.32,252.87,707.82,768.75,48.13,1638.01,1.2,43.73,35,2,26
1885,1952,195.47,251.72,707.4,768.64,47.2,1502.89,1.21,33.31,35,2,27
1886,1953,195.79,260.24,705.12,765.51,53.48,2716.86,0.85,39.99,35,2,28
1887,1954,195.88,258.65,704.89,765.55,41.59,2701.96,0.83,35.63,35,2,29
1888,1955,196.73,255.95,703.11,763.27,44.78,3019.17,0.75,35.32,35,2,30
1889,1956,198.21,261.16,702.81,762.2,49.47,3174.53,0.77,44.77,35,2,31
1890,1957,197.15,254.71,702.46,762.2,51.44,2756.46,0.84,46.01,35,2,32
1891,1958,196.17,257.92,700.83,760.71,40.16,2620.88,0.82,30.97,35,2,33
1892,1959,196.42,254.23,700.34,758.7,45.6,2607.16,0.8,32.48,35,2,34
1893,1960,196.27,256.0,699.01,758.91,49.49,2862.33,0.79,28.95,35,2,35
1894,1961,196.49,255.21,698.37,758.18,40.61,2930.44,0.72,34.96,35,2,36
1895,1962,195.73,259.54,697.82,759.58,42.83,3042.73,0.69,28.26,35,2,37
1896,1963,195.0,259.21,697.63,757.21,39.95,2906.67,0.71,37.47,35,2,38
1897,1964,195.79,253.46,698.24,757.43,49.42,2429.9,0.76,38.94,35,2,39
1898,1965,197.03,259.81,697.01,755.78,44.38,2731.78,0.68,32.27,35,2,40
1899,1966,195.9,256.02,696.14,755.22,41.28,4914.3,0.67,32.3,35,2,41
1900,1967,196.35,263.83,695.22,753.7,46.45,4158.25,0.92,43.81,35,2,42
1901,1968,195.34,262.57,696.39,751.46,45.47,4329.51,0.83,36.69,35,2,43
1902,1969,196.4,259.64,696.4,753.39,49.94,3551.33,0.86,39.05,35,2,44
1903,1970,197.34,258.7,694.61,753.34,52.45,3787.8,0.8,43.78,35,2,45
1904,1971,197.62,263.81,692.85,750.59,57.62,3742.32,0.78,40.52,35,2,46
1905,1972,197.85,262.38,691.61,751.11,64.27,4081.09,0.72,33.84,35,2,47
1906,1973,196.82,266.31,690.55,751.32,47.58,4358.74,0.65,44.61,35,2,48
1907,1974,196.73,264.93,689.58,751.73,53.68,4033.52,0.66,43.88,35,2,49
1908,1975,197.14,263.17,689.3,750.76,57.97,5490.68,0.74,39.92,35,2,50
1909,1976,196.92,267.56,688.87,749.6,54.77,4386.41,0.9,40.34,35,2,51
1910,1977,198.15,264.27,689.62,749.77,55.04,3668.15,0.91,35.56,35,2,52
1911,1978,196.64,261.54,687.91,750.59,39.44,3187.29,0.93,27.83,35,2,53
1912,1979,199.49,262.41,686.99,750.09,65.36,3519.98,0.84,29.86,35,2,54
1913,1980,199.64,262.18,685.51,750.99,59.2,3585.55,0.81,36.93,36,3,0
1914,1981,197.25,259.05,685.04,750.12,66.91,2343.67,1.02,37.39,36,3,1
1915,1982,198.74,264.3,685.48,748.81,68.23,3543.92,0.76,30.56,36,3,2
1916,1983,196.53,264.32,686.22,748.17,64.47,3551.36,0.81,37.72,36,3,3
1917,1984,198.62,261.12,683.33,748.23,64.68,2325.04,0.97,31.35,36,3,4
1918,1985,197.48,264.04,682.29,745.48,58.85,3781.32,0.96,45.9,36,3,5
1919,1986,200.39,262.8,681.7,746.78,59.69,3336.46,1.07,44.07,36,3,6
1920,1987,196.94,262.61,682.72,747.51,67.79,4108.44,0.89,30.63,36,3,7
1921,1988,198.82,260.82,678.8,745.51,66.8,5083.94,0.82,34.08,36,3,8
1922,1989,199.44,268.5,677.48,744.39,71.14,4430.1,0.82,34.1,36,3,9
1923,1990,199.62,263.84,677.6,745.62,51.33,2999.58,0.9,31.93,36,3,10
1924,1991,197.32,264.88,677.97,750.54,58.82,3224.92,0.85,39.9,36,3,11
1925,1992,197.66,262.71,676.28,747.47,51.26,2941.37,0.85,34.61,36,3,12
1926,1993,198.51,263.21,673.72,749.43,59.63,3101.91,0.83,41.09,36,3,13
1927,1994,200.03,266.42,674.55,748.75,55.4,6306.28,0.69,34.44,36,3,14
1928,1995,199.2,265.67,674.84,749.84,63.5,5221.78,0.85,27.5,36,3,15
1929,1996,197.13,261.25,671.96,753.11,53.11,4751.69,0.81,26.48,36,3,16
1930,1997,199.59,266.14,670.8,751.96,53.15,4863.86,0.73,31.11,36,3,17
1931,1998,197.96,261.53,670.4,756.3,54.44,3524.13,0.83,29.54,36,3,18
1932,1999,199.4,262.84,670.81,756.95,53.37,3125.83,0.85,28.38,36,3,19
1933,2000,198.92,264.22,670.67,754.4,31.99,2839.76,0.88,20.57,36,3,20
1934,2001,199.12,263.89,669.8,753.08,55.19,2785.65,0.86,26.53,36,3,21
1935,2002,201.25,263.18,671.63,752.31,58.35,2726.89,0.86,28.04,36,3,22
1936,2003,199.7,265.25,671.99,753.35,56.92,4616.51,0.63,30.09,36,3,23
1937,2004,202.2,271.51,674.63,755.41,58.87,4943.93,0.59,33.01,36,3,24
1938,2005,202.03,260.73,675.38,752.18,59.68,2637.22,0.84,35.76,36,3,25
1939,2006,198.78,269.53,674.36,752.25,74.43,3355.22,0.85,39.78,36,3,26
1940,2007,199.71,254.49,674.98,752.78,68.86,3074.23,1.11,27.16,36,3,27
1941,2008,198.9,268.41,675.61,752.6,68.71,6592.64,0.7,27.3,36,3,28
1942,2009,198.49,270.5,676.86,755.9,64.59,6497.58,0.61,37.84,36,3,29
1943,2010,196.96,265.73,676.83,756.23,61.37,5982.44,0.59,31.49,36,3,30
1944,2011,200.42,265.15,675.81,758.1,57.41,5403.21,0.6,36.47,36,3,31
1945,2012,200.53,262.57,675.53,755.95,76.35,4779.27,0.61,37.62,36,3,32
1946,2013,200.59,269.82,674.7,758.59,66.65,5016.76,0.57,32.41,36,3,33
1947,2014,199.75,264.05,675.3,760.14,64.04,3573.11,0.68,25.87,36,3,34
1948,2015,197.04,259.75,674.96,759.93,61.63,3468.73,0.65,35.95,36,3,35
1949,2016,199.55,267.13,674.49,760.24,44.75,4054.09,0.62,25.87,36,3,36
1950,2017,201.0,265.74,674.49,762.16,60.85,3705.24,0.65,25.58,36,3,37
1951,2018,199.01,259.86,675.14,765.43,43.65,3892.6,0.61,28.55,36,3,38
1952,2019,199.94,262.71,674.13,767.56,46.45,7018.45,0.56,25.06,36,3,39
1953,2020,199.55,260.45,672.53,764.46,74.04,5711.21,0.85,23.87,36,3,40
1954,2021,200.63,269.67,673.18,764.52,54.93,6576.41,0.69,26.23,36,3,41
1955,2022,201.61,266.77,675.13,767.05,62.38,5717.76,0.68,30.62,36,3,42
1956,2023,202.34,267.56,674.41,767.83,50.24,5538.33,0.65,20.97,36,3,43
1957,2024,200.76,263.31,674.13,770.22,50.23,4887.42,0.67,20.58,36,3,44
1958,2025,201.34,265.72,676.28,770.9,55.32,4570.89,0.66,29.78,36,3,45
1959,2026,200.9,267.04,676.49,771.26,55.51,4598.18,0.63,23.72,36,3,46
1960,2027,201.43,268.54,679.97,771.02,56.57,4382.9,0.63,23.01,36,3,47
1961,2028,198.38,268.84,682.71,769.71,73.52,4943.29,0.55,39.86,36,3,48
1962,2029,199.32,269.04,686.36,768.31,63.25,4574.69,0.57,32.81,36,3,49
1963,2030,200.55,272.38,688.19,769.91,66.37,5260.59,0.47,30.72,36,3,50
1964,2031,200.36,261.21,689.32,768.22,63.35,7631.35,0.56,28.61,36,3,51
1965,2032,201.51,261.73,686.51,769.27,72.08,5939.32,0.76,26.94,36,3,52
1966,2033,202.59,265.44,686.21,772.47,73.05,6001.47,0.69,32.8,36,3,53
1967,2034,200.7,263.07,686.81,772.58,68.38,6089.22,0.64,27.26,36,3,54
1968,2035,195.77,261.32,684.69,772.56,73.3,5307.81,0.62,28.3,37,3,0
1969,2036,199.26,265.68,687.6,773.27,52.31,5612.73,0.58,27.27,37,3,1
1970,2037,201.29,265.74,689.96,773.66,68.95,5102.14,0.57,34.04,37,3,2
1971,2038,202.02,276.47,688.67,772.59,61.56,5515.95,0.51,25.55,37,3,3
1972,2039,200.51,274.34,691.51,774.96,54.37,5570.48,0.47,35.13,37,3,4
1973,2040,200.29,276.87,693.09,775.93,64.68,6347.78,0.42,42.57,37,3,5
1974,2041,201.44,274.39,694.96,780.17,69.1,5425.03,0.46,28.63,37,3,6
1975,2042,201.09,273.87,695.4,781.61,63.13,6643.14,0.58,35.12,37,3,7
1976,2043,200.24,273.81,695.33,781.41,62.58,7901.93,0.6,30.99,37,3,8
1977,2044,201.63,276.24,696.22,782.48,64.27,6733.19,0.56,22.48,37,3,9
1978,2045,200.45,276.94,696.23,782.01,44.08,7118.91,0.48,31.27,37,3,10
1979,2046,200.22,276.11,697.5,784.44,64.74,8084.21,0.55,39.18,37,3,11
1980,2047,200.24,277.77,696.62,782.91,69.32,8734.23,0.48,35.63,37,3,12
1981,2048,200.72,275.54,697.07,784.45,64.59,6822.61,0.51,33.24,37,3,13
1982,2049,201.2,278.02,697.63,786.42,63.33,6780.08,0.51,20.13,37,3,14
1983,2050,201.56,277.66,698.57,785.65,68.29,6870.96,0.49,22.6,37,3,15
1984,2051,200.89,278.11,699.32,785.04,53.18,7584.95,0.43,30.34,37,3,16
1985,2052,202.49,278.27,701.66,786.07,57.88,7595.57,0.42,29.92,37,3,17
1986,2053,201.38,275.08,701.3,787.08,47.37,11927.7,0.43,32.57,37,3,18
1987,2054,202.12,276.68,701.2,789.08,55.45,9331.11,0.7,19.1,37,3,19
1988,2055,201.74,277.57,702.54,789.7,54.88,8933.5,0.62,17.21,37,3,20
1989,2056,202.3,274.46,706.24,790.48,61.76,8696.66,0.58,21.25,37,3,21
1990,2057,201.15,274.7,707.01,791.77,51.7,7673.51,0.57,27.81,37,3,22
1991,2058,199.51,274.79,708.35,791.23,47.92,8760.85,0.5,23.96,37,3,23
1992,2059,203.99,277.44,709.78,792.93,54.8,8169.25,0.49,16.57,37,3,24
1993,2060,203.65,277.1,712.42,795.48,50.69,6834.95,0.51,21.91,37,3,25
1994,2061,203.16,275.34,710.18,803.02,55.49,6732.73,0.49,21.66,37,3,26
1995,2062,202.62,276.86,703.31,804.75,55.55,7884.6,0.41,19.45,37,3,27
1996,2063,202.47,279.46,702.16,803.02,56.11,8021.88,0.41,19.65,37,3,28
1997,2064,199.23,279.24,699.95,799.59,52.06,8766.03,0.36,14.9,37,3,29
1998,2065,201.49,279.03,698.23,801.33,44.4,6897.14,0.39,20.78,37,3,30
1999,2066,203.24,276.21,703.75,800.1,48.83,6562.02,0.41,21.18,37,3,31
2000,2067,200.34,276.34,715.73,805.96,57.11,6265.05,0.4,11.08,37,3,32
2001,2068,202.36,273.49,722.6,805.87,42.61,5082.34,0.44,8.32,37,3,33
2002,2069,198.13,273.99,719.32,803.5,43.01,5293.42,0.4,7.09,37,3,34
2003,2070,206.25,276.34,720.48,810.42,49.53,4915.69,0.43,9.52,37,3,35
2004,2071,205.58,274.38,715.76,817.3,42.8,4921.85,0.4,11.01,37,3,36
2005,2072,203.93,268.23,713.79,819.69,58.01,3960.56,0.48,10.25,37,3,37
2006,2073,207.01,257.78,707.84,825.71,76.87,3786.61,0.72,4.88,37,3,38
2007,2074,207.78,256.12,694.26,835.14,79.79,4197.32,1.05,4.47,37,3,39
2008,2075,205.11,251.5,703.47,826.72,81.34,1836.2,1.3,3.0,37,3,40
2009,2076,214.5,247.24,708.22,835.73,137.91,1305.16,1.43,4.03,37,3,41
2010,2077,215.93,247.46,705.79,833.72,120.2,1300.55,1.4,4.32,37,3,42
2011,2078,213.4,245.05,708.81,832.93,114.09,1313.17,1.34,4.51,37,3,43
2012,2079,213.12,248.64,716.76,832.1,116.37,1370.85,1.32,4.01,37,3,44
2013,2080,212.66,245.6,716.55,836.43,127.59,1419.7,1.27,4.02,37,3,45
2014,2081,210.85,250.58,716.32,835.86,97.15,1508.54,1.24,4.76,37,3,46
2015,2082,208.43,250.56,717.01,838.39,103.63,1605.58,1.18,4.56,37,3,47
2016,2083,207.24,247.57,713.32,837.69,90.91,1996.23,1.18,4.66,37,3,48
2017,2084,208.32,249.83,717.26,836.82,105.37,1534.13,1.47,4.79,37,3,49
2018,2085,210.8,244.48,718.08,846.06,110.65,1370.49,1.45,4.54,37,3,50
2019,2086,210.28,248.07,720.63,856.47,111.94,1514.69,1.35,4.69,37,3,51
2020,2087,209.27,250.24,725.58,853.82,93.32,1718.25,1.23,5.01,37,3,52
2021,2088,211.6,249.61,726.61,858.15,97.91,1492.6,1.26,5.2,37,3,53
2022,2089,211.94,250.02,730.68,855.87,94.97,1403.06,1.27,5.02,37,3,54
2023,2090,210.54,248.52,731.6,847.47,95.05,1441.61,1.22,4.79,38,3,0
2024,2091,210.8,243.61,734.38,850.6,108.46,1064.2,1.38,4.58,38,3,1
2025,2092,211.66,250.08,732.92,858.69,105.64,1698.66,1.18,4.85,38,3,2
2026,2093,211.16,250.64,731.61,860.14,90.66,1920.27,1.32,5.06,38,3,3
2027,2094,212.78,245.06,731.92,865.12,111.55,1478.02,1.36,5.28,38,3,4
2028,2095,212.84,248.59,735.32,866.57,110.89,1615.58,1.26,5.29,38,3,5
2029,2096,210.33,245.48,737.09,867.24,109.19,1317.26,1.29,5.1,38,3,6
2030,2097,209.83,243.13,739.8,868.22,118.44,1199.7,1.32,5.44,38,3,7
2031,2098,207.21,251.99,740.94,874.37,122.93,1675.33,1.15,5.29,38,3,8
2032,2099,206.08,247.26,743.76,870.66,99.73,1530.99,1.17,5.25,38,3,9
2033,2100,206.31,246.11,746.94,868.92,104.52,1411.32,1.19,5.43,38,3,10
2034,2101,214.58,246.03,747.56,875.26,101.25,1407.1,1.18,5.86,38,3,11
2035,2102,205.16,243.07,749.25,877.28,112.21,1379.89,1.15,4.61,38,3,12
2036,2103,207.01,250.55,750.84,874.32,102.7,1545.87,1.09,5.22,38,3,13
2037,2104,209.92,250.0,750.19,876.09,101.46,1608.55,1.06,5.34,38,3,14
2038,2105,211.2,244.51,750.32,874.23,91.1,1629.51,1.33,5.09,38,3,15
2039,2106,209.94,252.1,750.06,875.21,108.45,2148.88,1.24,5.52,38,3,16
2040,2107,208.96,251.29,751.12,874.32,77.45,2137.68,1.17,5.28,38,3,17
2041,2108,209.28,253.98,748.09,879.53,76.71,1991.67,1.15,6.2,38,3,18
2042,2109,205.08,252.82,751.38,876.67,87.37,2121.37,1.11,5.61,38,3,19
2043,2110,201.02,250.56,747.64,883.73,83.5,1903.03,1.14,6.03,38,3,20
2044,2111,203.9,251.39,749.25,885.13,79.57,1876.87,1.09,5.98,38,3,21
2045,2112,211.32,250.65,753.0,884.72,77.67,1836.28,1.11,6.81,38,3,22
2046,2113,208.93,258.2,758.31,883.19,70.82,2508.67,0.96,6.17,38,3,23
2047,2114,203.58,254.69,755.23,887.78,71.82,2239.11,0.99,6.1,38,3,24
2048,2115,205.32,255.9,756.29,885.02,85.31,2524.55,1.18,5.29,38,3,25
2049,2116,208.19,250.13,757.82,889.75,84.45,2332.25,1.13,5.98,38,3,26
2050,2117,209.5,254.69,758.41,890.7,69.83,2194.48,1.07,5.77,38,3,27
2051,2118,203.18,253.69,764.5,892.85,67.59,2611.32,0.99,5.52,38,3,28
2052,2119,207.04,252.36,767.21,897.2,70.86,2359.1,0.98,5.86,38,3,29
2053,2120,206.05,249.48,767.1,900.86,62.58,2148.03,0.99,5.79,38,3,30
2054,2121,209.83,253.46,769.15,902.34,72.3,2347.37,0.95,5.34,38,3,31
2055,2122,203.54,249.31,770.89,901.7,72.63,2396.95,0.91,5.34,38,3,32
2056,2123,202.05,254.61,773.64,896.56,60.5,2361.85,0.88,5.71,38,3,33
2057,2124,206.18,252.1,775.29,902.02,71.23,2426.37,0.88,6.41,38,3,34
2058,2125,207.03,256.65,779.8,900.55,55.14,3085.86,0.79,7.23,38,3,35
2059,2126,205.0,257.53,778.79,907.51,71.8,3068.5,1.02,5.29,38,3,36
2060,2127,204.78,258.6,779.87,906.34,68.53,3509.58,0.9,5.69,38,3,37
2061,2128,207.37,259.83,781.12,909.84,68.67,3108.61,0.88,5.66,38,3,38
2062,2129,204.79,253.96,783.56,910.23,51.73,2669.19,0.88,6.19,38,3,39
2063,2130,202.37,261.02,785.13,905.54,65.38,3432.51,0.79,6.98,38,3,40
2064,2131,201.47,262.03,789.86,904.74,59.11,3339.45,0.77,6.67,38,3,41
2065,2132,205.65,253.65,791.28,912.16,54.75,2732.18,0.8,6.99,38,3,42
2066,2133,199.51,263.41,792.46,910.42,66.83,3374.22,0.72,7.1,38,3,43
2067,2134,199.87,258.36,795.86,911.33,61.7,2817.87,0.75,6.32,38,3,44
2068,2135,203.96,260.94,794.33,912.55,52.15,3978.06,0.7,7.67,38,3,45
2069,2136,206.68,261.26,798.19,918.62,52.15,4181.44,0.93,7.09,38,3,46
2070,2137,205.55,261.73,798.99,920.99,46.73,3850.99,0.88,7.62,38,3,47
2071,2138,204.82,255.91,797.87,917.01,46.48,3496.67,0.87,6.7,38,3,48
2072,2139,204.0,258.33,801.19,917.34,60.64,3494.21,0.82,6.12,38,3,49
2073,2140,203.98,261.88,805.47,918.13,55.01,3606.81,0.78,6.25,38,3,50
2074,2141,205.0,261.42,806.43,916.66,49.03,3911.11,0.72,7.52,38,3,51
2075,2142,205.44,260.34,810.03,918.55,48.25,3320.75,0.75,8.63,38,3,52
2076,2143,206.32,262.52,811.08,918.87,56.31,3830.47,0.68,7.74,38,3,53
2077,2144,205.06,263.14,810.42,919.88,50.51,3361.96,0.73,8.29,38,3,54
2078,2145,197.69,260.91,812.95,922.93,54.96,3543.0,0.67,7.45,39,3,0
2079,2146,196.51,257.57,814.04,922.63,50.54,4504.38,0.7,7.16,39,3,1
2080,2147,198.61,266.41,813.73,923.26,43.88,4217.61,0.86,8.96,39,3,2
2081,2148,204.89,267.83,808.85,923.53,52.13,5001.44,0.73,8.19,39,3,3
2082,2149,206.45,265.74,814.85,922.65,48.92,4860.22,0.68,8.91,39,3,4
2083,2150,203.17,260.14,817.33,925.83,53.64,3829.22,0.71,6.66,39,3,5
2084,2151,203.5,264.16,818.49,926.72,57.01,4107.16,0.65,6.35,39,3,6
2085,2152,203.48,267.83,817.28,925.41,51.84,4097.13,0.63,6.67,39,3,7
2086,2153,205.16,266.69,821.85,926.31,46.26,4027.18,0.6,9.08,39,3,8
2087,2154,203.09,266.39,819.39,928.65,46.36,4131.85,0.58,8.58,39,3,9
2088,2155,203.25,264.92,820.42,926.7,42.72,4134.3,0.56,8.44,39,3,10
2089,2156,204.86,263.7,824.98,927.71,40.37,3341.16,0.6,9.14,39,3,11
2090,2157,199.28,262.64,827.95,923.22,46.39,5288.42,0.58,7.45,39,3,12
2091,2158,198.32,258.6,823.08,926.29,54.7,4250.3,0.84,8.76,39,3,13
2092,2159,204.22,261.24,824.53,925.46,42.54,4092.13,0.77,8.65,39,3,14
2093,2160,202.22,262.75,823.55,924.57,49.63,4120.88,0.73,10.1,39,3,15
2094,2161,204.04,260.99,822.26,925.55,49.86,3935.72,0.72,9.62,39,3,16
2095,2162,208.71,260.83,826.62,916.19,73.38,4027.91,0.66,7.3,39,3,17
2096,2163,196.32,258.48,824.86,926.43,56.37,2503.29,0.84,9.67,39,3,18
2097,2164,208.11,257.34,829.67,927.0,56.2,3194.86,0.69,10.55,39,3,19
2098,2165,206.11,249.77,831.08,929.85,50.71,1867.6,0.88,9.96,39,3,20
2099,2166,208.12,247.34,888.46,929.68,25.81,980.94,1.38,4.58,39,3,21
2100,2195,218.01,258.84,823.68,898.42,64.28,4277.21,0.39,2.93,39,3,50
2101,2196,203.87,259.58,825.0,921.44,39.76,5307.39,0.78,9.96,39,3,51
2102,2197,198.77,259.25,823.85,920.99,40.35,4451.48,0.79,8.13,39,3,52
2103,2198,200.09,258.78,824.49,917.99,37.83,4257.22,0.75,8.79,39,3,53
2104,2199,195.36,253.95,823.52,916.42,34.97,3970.74,0.74,8.21,39,3,54
2105,2200,199.92,253.22,823.02,916.91,33.36,3877.69,0.71,9.04,40,3,0
2106,2201,197.06,262.56,820.79,916.15,28.28,4837.73,0.61,12.65,40,3,1
2107,2202,201.66,258.99,820.01,913.7,29.34,3914.2,0.67,10.22,40,3,2
2108,2203,201.7,260.61,820.39,916.49,34.47,3787.42,0.66,10.21,40,3,3
2109,2204,201.52,258.41,816.97,911.16,48.32,3592.95,0.67,10.68,40,3,4
2110,2205,197.53,259.73,816.15,912.09,49.64,6365.26,0.7,10.81,40,3,5
2111,2206,201.23,253.77,813.12,913.37,44.16,5210.83,0.8,11.59,40,3,6
2112,2207,204.0,261.04,813.1,908.07,43.45,6036.42,0.66,12.19,40,3,7
2113,2208,201.92,259.65,812.44,908.12,35.11,4580.87,0.71,13.01,40,3,8
2114,2209,201.68,267.29,811.15,906.82,38.83,4278.47,0.7,11.79,40,3,9
2115,2210,201.5,265.31,815.05,907.76,38.55,4699.14,0.62,11.53,40,3,10
2116,2211,198.61,262.8,810.95,904.9,51.53,4443.89,0.62,13.09,40,3,11
2117,2212,202.14,267.91,811.52,904.35,45.1,4841.29,0.54,13.02,40,3,12
2118,2213,203.36,267.9,811.89,905.13,40.86,3959.72,0.6,12.77,40,3,13
2119,2214,200.62,265.47,810.53,902.27,33.49,3390.23,0.62,12.81,40,3,14
2120,2215,201.63,269.93,813.67,903.61,30.95,4333.94,0.5,10.24,40,3,15
2121,2216,202.32,273.41,809.94,903.65,42.75,5642.0,0.6,11.0,40,3,16
2122,2217,200.0,268.83,811.95,900.22,38.11,4591.49,0.8,8.91,40,3,17
2123,2218,201.27,269.36,812.67,900.0,33.67,4786.76,0.68,12.61,40,3,18
2124,2219,203.36,269.44,808.08,896.78,42.28,4552.87,0.65,11.89,40,3,19
2125,2220,203.01,269.21,809.69,896.72,35.03,4149.6,0.63,12.8,40,3,20
2126,2221,202.54,268.37,807.17,895.34,33.35,3764.78,0.66,12.9,40,3,21
2127,2222,198.84,261.93,809.36,895.48,35.29,3178.63,0.67,11.29,40,3,22
2128,2223,199.35,270.44,804.64,895.32,42.18,3894.63,0.6,9.99,40,3,23
2129,2224,201.27,264.77,807.65,890.78,42.2,3387.81,0.63,9.3,40,3,24
2130,2225,201.69,264.41,807.9,892.74,39.0,3615.64,0.55,13.44,40,3,25
2131,2226,202.29,267.19,802.22,891.24,51.69,3536.79,0.58,12.0,40,3,26
2132,2227,202.43,269.52,804.43,894.11,45.0,5033.25,0.73,11.85,40,3,27
2133,2228,202.42,268.73,801.57,891.56,54.12,4947.4,0.78,17.32,40,3,28
2134,2229,203.12,271.11,802.99,891.54,47.04,4333.29,0.77,13.47,40,3,29
2135,2230,203.01,270.3,801.82,887.12,52.99,4679.22,0.66,13.39,40,3,30
2136,2231,203.0,269.19,797.13,887.83,46.22,4408.05,0.65,12.59,40,3,31
2137,2232,202.98,270.04,801.93,886.36,40.77,4259.23,0.63,14.61,40,3,32
2138,2233,203.65,270.63,797.45,886.13,34.48,4640.75,0.57,14.77,40,3,33
2139,2234,202.91,268.96,800.74,881.69,48.98,4125.66,0.57,11.93,40,3,34
2140,2235,203.01,267.9,797.51,884.21,43.13,3576.65,0.63,12.43,40,3,35
2141,2236,203.47,265.18,796.01,882.65,37.41,3292.89,0.65,13.83,40,3,36
2142,2237,201.33,265.39,802.44,885.11,36.1,3392.76,0.6,14.5,40,3,37
2143,2238,202.41,265.94,794.17,880.21,40.39,3672.01,0.54,14.99,40,3,38
2144,2239,203.12,275.23,799.61,880.26,38.3,4988.32,0.76,14.47,40,3,39
2145,2240,203.22,268.84,794.23,884.47,38.95,4320.7,0.82,11.9,40,3,40
2146,2241,203.48,257.93,793.33,877.27,42.0,3069.08,0.9,10.3,40,3,41
2147,2242,195.98,255.62,798.44,883.17,35.02,2828.23,0.9,10.75,40,3,42
2148,2243,200.19,256.63,789.77,876.09,33.0,2783.4,0.9,13.58,40,3,43
2149,2244,204.03,257.19,797.31,881.09,39.22,2612.89,0.87,13.86,40,3,44
2150,2245,202.7,259.09,791.13,883.36,36.19,2431.41,0.91,12.79,40,3,45
2151,2246,202.9,261.04,792.9,875.95,43.12,2687.17,0.83,14.37,40,3,46
